# TEST CONFIGURATION BEGIN
# DataStream(n_targets=-1, target_idx=1, cat_features=None, name=None)
# [M0] OzaBaggingClassifier(base_estimator=HoeffdingTreeClassifier(binary_split=False, grace_period=200, leaf_prediction='nba', max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, remove_poor_atts=None, split_confidence=1e-07, split_criterion='info_gain', stop_mem_management=False, tie_threshold=0.05), n_estimators=10, random_state=None)
# EvaluatePrequential(batch_size=1000, data_points_for_classification=False, max_samples=1000000, max_time=inf, metrics=['accuracy', 'f1', 'kappa', 'running_time', 'model_size'], n_wait=200, output_file='/content/drive/My Drive/Colab ' 'Notebooks/Projects/TIS-IEEE-2020/outputs/output_bag_m.csv', pretrain_size=2000, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_acc_[M0],current_acc_[M0],mean_f1_[M0],current_f1_[M0],mean_kappa_[M0],current_kappa_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
204000,0.928261,0.940000,0.947525,0.948718,0.834554,0.876480,749.393351,209.786658,959.180009,32422.121094
205000,0.928142,0.895000,0.947391,0.912863,0.834449,0.780931,753.179109,211.092972,964.272081,32724.074219
206000,0.928112,0.925000,0.947332,0.936709,0.834513,0.844881,756.845413,212.400755,969.246168,32778.558594
207000,0.928087,0.915000,0.947270,0.914573,0.834613,0.830204,760.617602,213.705770,974.323372,33053.320312
208000,0.928116,0.930000,0.947253,0.939130,0.834809,0.856792,764.395140,214.984382,979.379522,33167.648438
209000,0.928149,0.940000,0.947222,0.948718,0.835080,0.876632,768.055796,216.299840,984.355637,33171.230469
210000,0.928234,0.965000,0.947236,0.965517,0.835446,0.930000,771.628216,217.618824,989.247040,33435.289062
211000,0.928200,0.935000,0.947173,0.940639,0.835497,0.868978,775.453761,218.925022,994.378783,33733.242188
212000,0.928209,0.925000,0.947130,0.927536,0.835684,0.849850,779.168773,220.196182,999.364955,33889.828125
213000,0.928245,0.955000,0.947117,0.961039,0.835907,0.907787,782.956010,221.513431,1004.469441,33947.570312
214000,0.928282,0.950000,0.947106,0.956140,0.836118,0.898011,786.643016,222.855676,1009.498691,34084.359375
215000,0.928299,0.945000,0.947080,0.949772,0.836287,0.889135,790.217273,224.148584,1014.365858,34190.507812
216000,0.928279,0.915000,0.947019,0.920930,0.836397,0.829077,793.909634,225.462489,1019.372123,34284.195312
217000,0.928278,0.950000,0.946974,0.952830,0.836539,0.899639,797.702935,226.806427,1024.509361,34386.589844
218000,0.928212,0.915000,0.946882,0.927039,0.836533,0.825605,801.263840,228.115811,1029.379651,34550.593750
219000,0.928229,0.890000,0.946855,0.884211,0.836703,0.779537,804.977213,229.399026,1034.376238,34677.500000
220000,0.928215,0.930000,0.946796,0.939655,0.836827,0.856690,808.785175,230.677968,1039.463143,34901.429688
221000,0.928150,0.920000,0.946713,0.932203,0.836795,0.834796,812.446465,232.015576,1044.462041,35044.734375
222000,0.928140,0.920000,0.946654,0.925926,0.836939,0.839034,816.050250,233.326288,1049.376538,35147.792969
223000,0.928131,0.895000,0.946606,0.913580,0.837047,0.779966,819.809678,234.635883,1054.445562,35273.925781
224000,0.928126,0.945000,0.946557,0.949772,0.837181,0.889001,823.393830,236.043529,1059.437358,35362.011719
225000,0.928161,0.920000,0.946545,0.932773,0.837378,0.834008,827.194581,237.354661,1064.549241,35485.371094
226000,0.928227,0.940000,0.946556,0.947368,0.837648,0.877651,830.985249,238.645260,1069.630509,35698.320312
227000,0.928235,0.925000,0.946528,0.938776,0.837770,0.842338,834.639481,239.976520,1074.616001,35802.960938
228000,0.928300,0.955000,0.946541,0.959641,0.838029,0.908796,838.335421,241.244142,1079.579563,36020.937500
229000,0.928298,0.930000,0.946497,0.938596,0.838157,0.857332,842.100799,242.552703,1084.653502,36049.503906
230000,0.928297,0.955000,0.946458,0.959641,0.838273,0.908815,845.822610,243.820156,1089.642766,36216.425781
231000,0.928352,0.940000,0.946467,0.949153,0.838493,0.876187,849.502911,245.082864,1094.585775,36399.859375
232000,0.928325,0.915000,0.946416,0.919431,0.838525,0.829591,853.184160,246.360870,1099.545030,36606.535156
233000,0.928371,0.950000,0.946419,0.958333,0.838724,0.895833,856.826423,247.635459,1104.461882,36943.324219
234000,0.928382,0.900000,0.946395,0.910714,0.838846,0.797407,860.459235,248.924881,1109.384116,36992.183594
235000,0.928350,0.915000,0.946324,0.916256,0.838918,0.830068,864.390696,250.254435,1114.645131,37041.714844
236000,0.928332,0.940000,0.946266,0.946903,0.839008,0.878049,868.051658,251.571843,1119.623501,37580.828125
237000,0.928339,0.915000,0.946232,0.925764,0.839138,0.826389,871.738653,252.856944,1124.595596,37914.734375
238000,0.928371,0.905000,0.946223,0.919831,0.839309,0.803313,875.426948,254.152483,1129.579431,38109.925781
239000,0.928391,0.955000,0.946204,0.959641,0.839450,0.908815,879.038723,255.450818,1134.489541,38359.082031
240000,0.928377,0.900000,0.946160,0.913043,0.839517,0.795417,882.653556,256.759085,1139.412642,38419.589844
241000,0.928408,0.935000,0.946144,0.940092,0.839702,0.869057,886.359638,258.035299,1144.394937,38581.121094
242000,0.928461,0.930000,0.946155,0.941667,0.839900,0.854227,890.173780,259.355470,1149.529250,38686.664062
243000,0.928492,0.950000,0.946144,0.958333,0.840068,0.895844,893.590636,260.630839,1154.221475,38794.906250
244000,0.928523,0.930000,0.946130,0.934579,0.840244,0.859367,897.342714,261.894453,1159.237167,39084.347656
245000,0.928590,0.950000,0.946149,0.956522,0.840484,0.897865,901.179141,263.145885,1164.325026,39425.906250
246000,0.928629,0.955000,0.946155,0.959276,0.840635,0.909054,904.764895,264.430570,1169.195465,39512.394531
247000,0.928695,0.970000,0.946165,0.975000,0.840894,0.937507,908.395328,265.756855,1174.152183,39579.652344
248000,0.928761,0.920000,0.946173,0.925234,0.841160,0.839470,912.078896,267.081440,1179.160336,39795.898438
249000,0.928774,0.940000,0.946150,0.952381,0.841279,0.871424,915.673517,268.408325,1184.081841,39884.746094
250000,0.928859,0.965000,0.946181,0.969697,0.841564,0.928279,919.167510,269.706928,1188.874437,39985.109375
251000,0.928932,0.945000,0.946204,0.951111,0.841810,0.888280,922.728407,271.008542,1193.736949,39987.996094
252000,0.928968,0.970000,0.946198,0.969072,0.841982,0.939952,926.365501,272.319991,1198.685492,40089.589844
253000,0.929000,0.925000,0.946193,0.937759,0.842131,0.843522,930.112141,273.609981,1203.722123,40273.843750
254000,0.929055,0.915000,0.946201,0.925110,0.842348,0.826849,933.741460,274.916836,1208.658296,40344.519531
255000,0.929102,0.935000,0.946211,0.941704,0.842520,0.868288,937.430628,276.215165,1213.645792,40544.566406
256000,0.929137,0.910000,0.946205,0.919643,0.842684,0.817389,941.037920,277.560692,1218.598612,40646.910156
257000,0.929140,0.945000,0.946191,0.951542,0.842732,0.888029,943.506194,278.419946,1221.926140,40707.347656
