# TEST CONFIGURATION BEGIN
# DataStream(n_targets=-1, target_idx=1, cat_features=None, name=None)
# [M0] OzaBaggingADWINClassifier(base_estimator=HoeffdingTreeClassifier(binary_split=False, grace_period=200, leaf_prediction='nba', max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, remove_poor_atts=None, split_confidence=1e-07, split_criterion='info_gain', stop_mem_management=False, tie_threshold=0.05), n_estimators=10, random_state=None)
# EvaluatePrequential(batch_size=1000, data_points_for_classification=False, max_samples=1000000, max_time=inf, metrics=['accuracy', 'f1', 'kappa', 'running_time', 'model_size'], n_wait=200, output_file='/content/drive/My Drive/Colab ' 'Notebooks/Projects/TIS-IEEE-2020/outputs/output_bagwin_m.csv', pretrain_size=2000, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_acc_[M0],current_acc_[M0],mean_f1_[M0],current_f1_[M0],mean_kappa_[M0],current_kappa_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
180000,0.930391,0.915000,0.950241,0.927660,0.834851,0.825390,797.764786,177.803191,975.567976,21355.240234
181000,0.930250,0.905000,0.950098,0.921162,0.834705,0.802536,802.367183,179.139927,981.507109,21513.974609
182000,0.930044,0.915000,0.949894,0.915423,0.834465,0.830508,807.686614,180.527057,988.213670,21856.431641
183000,0.929797,0.865000,0.949666,0.877828,0.834100,0.729459,811.080399,181.890975,992.971374,22008.423828
184000,0.929563,0.910000,0.949464,0.931818,0.833695,0.800885,816.901760,183.261702,1000.163462,22112.896484
185000,0.929386,0.905000,0.949298,0.923077,0.833448,0.800797,823.724098,184.530059,1008.254157,22484.150391
186000,0.929276,0.890000,0.949171,0.907563,0.833390,0.773663,828.380942,185.949061,1014.330003,22585.330078
187000,0.929242,0.925000,0.949094,0.927536,0.833530,0.850000,833.873397,187.365893,1021.239290,22753.904297
188000,0.929048,0.890000,0.948898,0.892157,0.833309,0.780702,838.647444,188.819838,1027.467282,22905.126953
189000,0.928947,0.925000,0.948784,0.942966,0.833241,0.833481,843.729657,190.269141,1033.998798,22975.177734
190000,0.928857,0.925000,0.948662,0.937759,0.833263,0.843456,848.820946,191.712241,1040.533187,23210.970703
191000,0.928789,0.930000,0.948561,0.935185,0.833314,0.859155,854.362429,193.205051,1047.567480,23520.736328
192000,0.928707,0.910000,0.948459,0.919643,0.833288,0.817666,857.674106,194.560452,1052.234558,20976.435547
193000,0.928615,0.890000,0.948345,0.892157,0.833257,0.780000,861.354950,195.745126,1057.100076,21049.568359
194000,0.928596,0.920000,0.948279,0.928571,0.833418,0.837728,866.609701,196.913585,1063.523286,21338.634766
195000,0.928500,0.945000,0.948160,0.952381,0.833387,0.887295,872.353859,198.350163,1070.704022,21628.599609
196000,0.928415,0.915000,0.948032,0.923077,0.833448,0.828213,877.356400,199.814967,1077.171367,21692.435547
197000,0.928255,0.900000,0.947863,0.909091,0.833272,0.798061,881.749778,201.267313,1083.017091,21907.638672
198000,0.928157,0.950000,0.947746,0.955357,0.833223,0.898539,884.717483,202.661046,1087.378530,22062.814453
199000,0.928136,0.915000,0.947688,0.920188,0.833331,0.829386,890.911870,204.061916,1094.973786,22232.431641
200000,0.928050,0.935000,0.947580,0.945148,0.833303,0.865564,895.669265,205.459549,1101.128813,22306.794922
201000,0.928040,0.950000,0.947522,0.956522,0.833469,0.897698,901.109440,206.845730,1107.955170,22472.357422
202000,0.928030,0.880000,0.947465,0.888889,0.833631,0.760000,905.766762,208.230936,1113.997699,22702.388672
