# TEST CONFIGURATION BEGIN
# DataStream(n_targets=-1, target_idx=1, cat_features=None, name=None)
# [M0] OzaBaggingClassifier(base_estimator=HoeffdingTreeClassifier(binary_split=False, grace_period=200, leaf_prediction='nba', max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, remove_poor_atts=None, split_confidence=1e-07, split_criterion='info_gain', stop_mem_management=False, tie_threshold=0.05), n_estimators=10, random_state=None)
# EvaluatePrequential(batch_size=1000, data_points_for_classification=False, max_samples=1000000, max_time=inf, metrics=['accuracy', 'f1', 'kappa', 'running_time', 'model_size'], n_wait=200, output_file='/content/drive/My Drive/Colab ' 'Notebooks/Projects/TIS-IEEE-2020/outputs/output_bag_m_mc.csv', pretrain_size=2000, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_acc_[M0],current_acc_[M0],mean_f1_[M0],current_f1_[M0],mean_kappa_[M0],current_kappa_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
178000,0.644079,0.660000,0.337299,0.341563,0.552228,0.554098,2072.722124,615.878595,2688.600719,12732.199219
179000,0.644579,0.725000,0.337371,0.338971,0.552726,0.629380,2082.226058,618.301513,2700.527571,12817.308594
180000,0.645034,0.775000,0.337354,0.340626,0.553169,0.687044,2091.604004,620.689677,2712.293681,12996.589844
181000,0.645461,0.735000,0.337328,0.345053,0.553572,0.623151,2100.739769,623.148190,2723.887959,13315.714844
182000,0.645956,0.755000,0.337475,0.328847,0.554099,0.653759,2110.189190,625.702825,2735.892015,13475.394531
183000,0.646538,0.755000,0.337660,0.376575,0.554722,0.671196,2119.184236,628.348779,2747.533015,13513.183594
184000,0.646918,0.740000,0.337751,0.335420,0.555121,0.642820,2128.918112,631.208133,2760.126245,13560.488281
185000,0.647092,0.695000,0.337554,0.288665,0.555243,0.585921,2138.355730,634.019300,2772.375029,13696.644531
186000,0.647654,0.745000,0.337703,0.297147,0.555816,0.635363,2147.467942,636.765842,2784.233783,13885.199219
187000,0.648091,0.765000,0.337758,0.388508,0.556239,0.673214,2156.686150,639.282063,2795.968213,13830.339844
188000,0.648642,0.710000,0.337975,0.375176,0.556809,0.611806,2166.379937,642.301097,2808.681034,13945.871094
